"year","month","day","dep_time","dep_delay","arr_time","carrier","airline","arr_delay","tailnum","flight","origin","dest","air_time","distance","hour","minute","temp","wind","precip","visib"
2013,9,10,1720,81,1900,"EV","ExpressJet Airlines Inc.",70,"N13553",3846,"EWR","AVL",80,583,17,20,75.32,10.93241,0,9.70833333333333
2013,9,10,1752,-8,1907,"B6","JetBlue Airways",-9,"N317JB",1407,"JFK","IAD",41,228,17,52,75.32,10.93241,0,9.70833333333333
2013,9,10,1759,-6,1945,"OO","SkyWest Airlines Inc.",-8,"N705SK",5568,"LGA","CLE",68,419,17,59,75.32,10.93241,0,9.70833333333333
2013,9,10,1930,-4,2111,"UA","United Air Lines Inc.",17,"N27421",1703,"EWR","BOS",41,200,19,30,75.32,10.93241,0,9.70833333333333
2013,9,10,1944,-3,2252,"B6","JetBlue Airways",2,"N712JB",201,"JFK","FLL",141,1069,19,44,75.32,10.93241,0,9.70833333333333
2013,9,10,1950,-10,2055,"US","US Airways Inc.",-25,"N745VJ",2195,"LGA","DCA",43,214,19,50,75.32,10.93241,0,9.70833333333333
2013,9,10,2124,23,2259,"EV","ExpressJet Airlines Inc.",15,"N13988",4672,"EWR","STL",116,872,21,24,75.32,10.93241,0,9.70833333333333
2013,9,11,632,-7,825,"EV","ExpressJet Airlines Inc.",-25,"N14203",4258,"EWR","CLT",78,529,6,32,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,641,-7,926,"UA","United Air Lines Inc.",-29,"N471UA",519,"EWR","SEA",320,2402,6,41,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,819,-6,1009,"B6","JetBlue Airways",-13,"N229JB",219,"JFK","CLT",78,541,8,19,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,819,-11,1102,"UA","United Air Lines Inc.",-20,"N440UA",289,"EWR","MCO",124,937,8,19,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,828,-8,947,"B6","JetBlue Airways",3,"N284JB",2280,"EWR","BOS",44,200,8,28,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,830,0,1016,"EV","ExpressJet Airlines Inc.",-2,"N16541",4537,"EWR","MEM",132,946,8,30,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,831,-9,1009,"EV","ExpressJet Airlines Inc.",-34,"N740EV",5242,"LGA","GSO",64,461,8,31,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,856,-4,1130,"B6","JetBlue Airways",-28,"N584JB",795,"JFK","AUS",187,1521,8,56,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,902,2,1143,"B6","JetBlue Airways",-14,"N648JB",63,"JFK","SEA",323,2422,9,2,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,906,-4,1141,"AA","American Airlines Inc.",-39,"N320AA",1,"JFK","LAX",309,2475,9,6,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,908,-4,1123,"EV","ExpressJet Airlines Inc.",8,"N11106",4380,"EWR","MSP",155,1008,9,8,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,910,-5,1117,"EV","ExpressJet Airlines Inc.",-32,"N718EV",5211,"LGA","SAV",97,722,9,10,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1018,-7,1124,"MQ","Envoy Air",-16,"N516MQ",3611,"EWR","ORD",106,719,10,18,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1025,-5,1308,"AA","American Airlines Inc.",-27,"N339AA",179,"JFK","SFO",319,2586,10,25,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1101,1,1242,"DL","Delta Air Lines Inc.",-26,"N331NB",2449,"LGA","DTW",78,502,11,1,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1108,-6,1313,"EV","ExpressJet Airlines Inc.",-32,"N22971",4679,"EWR","JAX",111,820,11,8,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1147,0,1423,"UA","United Air Lines Inc.",-42,"N37408",1212,"EWR","SFO",318,2565,11,47,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1253,-7,1511,"AA","American Airlines Inc.",-39,"N3BYAA",1145,"LGA","DFW",176,1389,12,53,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1312,-4,1454,"EV","ExpressJet Airlines Inc.",-20,"N13979",4381,"EWR","DTW",82,488,13,12,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1312,2,1527,"FL","AirTran Airways Corporation",-8,"N896AT",348,"LGA","ATL",105,762,13,12,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1325,-4,1455,"9E","Endeavor Air Inc.",-21,"N916XJ",3508,"LGA","RDU",65,431,13,25,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1351,-9,1510,"US","US Airways Inc.",-2,"N753US",2183,"LGA","DCA",42,214,13,51,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1442,42,1632,"EV","ExpressJet Airlines Inc.",45,"N13964",4100,"EWR","MEM",136,946,14,42,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1509,-11,1725,"MQ","Envoy Air",-15,"N720MQ",3532,"LGA","XNA",161,1147,15,9,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1709,9,1950,"AA","American Airlines Inc.",-10,"N3ACAA",1171,"LGA","DFW",190,1389,17,9,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1728,-7,1941,"YV","Mesa Airlines Inc.",-5,"N956LR",2751,"LGA","CLT",91,544,17,28,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,1827,-3,2303,"UA","United Air Lines Inc.",66,"N598UA",389,"JFK","SFO",319,2586,18,27,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,2049,-5,2348,"B6","JetBlue Airways",-10,"N779JB",1295,"JFK","AUS",176,1521,20,49,84.2675,9.73368083333333,0,8.04166666666667
2013,9,11,2244,64,123,"AA","American Airlines Inc.",43,"N329AA",185,"JFK","LAX",311,2475,22,44,84.2675,9.73368083333333,0,8.04166666666667
2013,9,12,554,-6,655,"US","US Airways Inc.",-6,"N714US",2134,"LGA","BOS",38,184,5,54,80.6075,9.73368083333333,0,7.875
2013,9,12,600,-2,835,"UA","United Air Lines Inc.",-17,"N16732",1115,"EWR","TPA",133,997,6,0,80.6075,9.73368083333333,0,7.875
2013,9,12,628,3,752,"MQ","Envoy Air",-8,"N720MQ",3525,"LGA","RDU",64,431,6,28,80.6075,9.73368083333333,0,7.875
2013,9,12,646,6,855,"DL","Delta Air Lines Inc.",1,"N3755D",27,"JFK","ATL",105,760,6,46,80.6075,9.73368083333333,0,7.875
2013,9,12,744,-6,1031,"B6","JetBlue Airways",-18,"N659JB",901,"JFK","FLL",147,1069,7,44,80.6075,9.73368083333333,0,7.875
2013,9,12,804,-6,1007,"DL","Delta Air Lines Inc.",-16,"N363NB",2457,"LGA","MSY",148,1183,8,4,80.6075,9.73368083333333,0,7.875
2013,9,12,813,-2,1053,"DL","Delta Air Lines Inc.",13,"N337NB",914,"LGA","DEN",255,1620,8,13,80.6075,9.73368083333333,0,7.875
2013,9,12,834,-12,1116,"UA","United Air Lines Inc.",-27,"N570UA",260,"LGA","IAH",193,1416,8,34,80.6075,9.73368083333333,0,7.875
2013,9,12,854,-6,1035,"UA","United Air Lines Inc.",1,"N814UA",235,"LGA","ORD",115,733,8,54,80.6075,9.73368083333333,0,7.875
2013,9,12,920,35,1054,"EV","ExpressJet Airlines Inc.",32,"N717EV",5220,"LGA","ROC",44,254,9,20,80.6075,9.73368083333333,0,7.875
2013,9,12,923,0,1225,"UA","United Air Lines Inc.",-4,"N38454",1581,"EWR","SEA",313,2402,9,23,80.6075,9.73368083333333,0,7.875
2013,9,12,1024,-6,1346,"AA","American Airlines Inc.",21,"N324AA",19,"JFK","LAX",328,2475,10,24,80.6075,9.73368083333333,0,7.875
2013,9,12,1235,25,1515,"MQ","Envoy Air",105,"N3AEMQ",3461,"LGA","BNA",114,764,12,35,80.6075,9.73368083333333,0,7.875
2013,9,12,1250,4,1518,"UA","United Air Lines Inc.",4,"N28478",1605,"EWR","LAS",295,2227,12,50,80.6075,9.73368083333333,0,7.875
2013,9,12,1255,-5,1636,"DL","Delta Air Lines Inc.",22,"N713TW",1565,"JFK","SFO",344,2586,12,55,80.6075,9.73368083333333,0,7.875
2013,9,12,1310,20,1416,"AA","American Airlines Inc.",16,"N3FPAA",178,"JFK","BOS",41,187,13,10,80.6075,9.73368083333333,0,7.875
2013,9,12,1431,-2,1614,"UA","United Air Lines Inc.",7,"N822UA",667,"EWR","CLE",75,404,14,31,80.6075,9.73368083333333,0,7.875
2013,9,12,1503,8,1653,"MQ","Envoy Air",13,"N816MQ",3359,"JFK","RDU",68,427,15,3,80.6075,9.73368083333333,0,7.875
2013,9,12,1512,2,1915,"AA","American Airlines Inc.",-5,"N5FLAA",95,"JFK","SJU",201,1598,15,12,80.6075,9.73368083333333,0,7.875
2013,9,12,1613,43,NA,"WN","Southwest Airlines Co.",NA,"N387SW",1350,"EWR","MDW",NA,711,16,13,80.6075,9.73368083333333,0,7.875
2013,9,12,1651,22,2029,"US","US Airways Inc.",87,"N544UW",629,"JFK","PHX",301,2153,16,51,80.6075,9.73368083333333,0,7.875
2013,9,12,1722,68,1833,"UA","United Air Lines Inc.",59,"N435UA",568,"EWR","BOS",43,200,17,22,80.6075,9.73368083333333,0,7.875
2013,9,12,1841,291,2135,"EV","ExpressJet Airlines Inc.",364,"N719EV",5465,"LGA","MSN",115,812,18,41,80.6075,9.73368083333333,0,7.875
2013,9,12,2022,82,47,"DL","Delta Air Lines Inc.",135,"N721TW",1465,"JFK","SFO",342,2586,20,22,80.6075,9.73368083333333,0,7.875
2013,9,12,2227,172,139,"B6","JetBlue Airways",190,"N580JB",225,"JFK","TPA",152,1005,22,27,80.6075,9.73368083333333,0,7.875
2013,9,12,2306,181,157,"UA","United Air Lines Inc.",168,"N37419",1730,"EWR","FLL",146,1065,23,6,80.6075,9.73368083333333,0,7.875
2013,9,12,2318,371,113,"B6","JetBlue Airways",360,"N296JB",1119,"JFK","CLT",78,541,23,18,80.6075,9.73368083333333,0,7.875
2013,9,12,NA,NA,NA,"9E","Endeavor Air Inc.",NA,"",3868,"JFK","ORF",NA,290,NA,NA,80.6075,9.73368083333333,0,7.875
2013,9,12,NA,NA,NA,"UA","United Air Lines Inc.",NA,"",689,"LGA","ORD",NA,733,NA,NA,80.6075,9.73368083333333,0,7.875
2013,9,12,NA,NA,NA,"US","US Airways Inc.",NA,"",2197,"LGA","DCA",NA,214,NA,NA,80.6075,9.73368083333333,0,7.875
2013,9,12,NA,NA,NA,"US","US Airways Inc.",NA,"",2158,"LGA","BOS",NA,184,NA,NA,80.6075,9.73368083333333,0,7.875
2013,9,13,556,-4,654,"B6","JetBlue Airways",-14,"N258JB",2180,"EWR","BOS",39,200,5,56,71.075,10.069325,0.19,9.875
2013,9,13,644,9,828,"US","US Airways Inc.",-5,"N194UW",2023,"EWR","CLT",85,529,6,44,71.075,10.069325,0.19,9.875
2013,9,13,748,-1,1029,"B6","JetBlue Airways",-14,"N659JB",1717,"LGA","TPA",140,1010,7,48,71.075,10.069325,0.19,9.875
2013,9,13,757,-2,918,"AA","American Airlines Inc.",-16,"N482AA",307,"LGA","ORD",119,733,7,57,71.075,10.069325,0.19,9.875
2013,9,13,801,-4,1042,"DL","Delta Air Lines Inc.",-19,"N306DQ",1167,"JFK","TPA",137,1005,8,1,71.075,10.069325,0.19,9.875
2013,9,13,854,-5,1134,"UA","United Air Lines Inc.",-10,"N489UA",587,"EWR","LAS",293,2227,8,54,71.075,10.069325,0.19,9.875
2013,9,13,922,7,1201,"EV","ExpressJet Airlines Inc.",20,"N615QX",5109,"LGA","CHS",94,641,9,22,71.075,10.069325,0.19,9.875
2013,9,13,931,-5,1203,"EV","ExpressJet Airlines Inc.",13,"N16571",4495,"EWR","SAV",109,708,9,31,71.075,10.069325,0.19,9.875
2013,9,13,951,-8,1202,"EV","ExpressJet Airlines Inc.",12,"N15910",5959,"LGA","CLE",72,419,9,51,71.075,10.069325,0.19,9.875
2013,9,13,956,-4,1141,"FL","AirTran Airways Corporation",8,"N934AT",353,"LGA","CAK",64,397,9,56,71.075,10.069325,0.19,9.875
2013,9,13,1000,0,1116,"UA","United Air Lines Inc.",-12,"N473UA",775,"EWR","ORD",109,719,10,0,71.075,10.069325,0.19,9.875
2013,9,13,1154,-6,1423,"AA","American Airlines Inc.",-32,"N327AA",3,"JFK","LAX",315,2475,11,54,71.075,10.069325,0.19,9.875
2013,9,13,1448,28,1554,"EV","ExpressJet Airlines Inc.",12,"N14179",4171,"EWR","MSN",111,799,14,48,71.075,10.069325,0.19,9.875
2013,9,13,1502,16,1638,"EV","ExpressJet Airlines Inc.",11,"N14916",4596,"EWR","STL",128,872,15,2,71.075,10.069325,0.19,9.875
2013,9,13,1530,30,1714,"US","US Airways Inc.",56,"N742PS",2185,"LGA","DCA",45,214,15,30,71.075,10.069325,0.19,9.875
2013,9,13,1622,-3,1811,"DL","Delta Air Lines Inc.",15,"N346NB",402,"JFK","BOS",55,187,16,22,71.075,10.069325,0.19,9.875
2013,9,13,1657,192,2023,"AA","American Airlines Inc.",203,"N3ANAA",1073,"LGA","MIA",156,1096,16,57,71.075,10.069325,0.19,9.875
2013,9,13,1718,28,1922,"US","US Airways Inc.",22,"N655AW",627,"EWR","PHX",284,2133,17,18,71.075,10.069325,0.19,9.875
2013,9,13,1754,39,1913,"B6","JetBlue Airways",43,"N184JB",2580,"EWR","BOS",39,200,17,54,71.075,10.069325,0.19,9.875
2013,9,13,1811,51,1944,"EV","ExpressJet Airlines Inc.",53,"N12564",4109,"EWR","BNA",115,748,18,11,71.075,10.069325,0.19,9.875
2013,9,13,1812,-1,2116,"UA","United Air Lines Inc.",-12,"N18223",1416,"EWR","SNA",318,2434,18,12,71.075,10.069325,0.19,9.875
2013,9,13,1845,40,2041,"OO","SkyWest Airlines Inc.",48,"N702SK",5568,"LGA","CLE",68,419,18,45,71.075,10.069325,0.19,9.875
2013,9,13,1848,173,2047,"MQ","Envoy Air",172,"N3AEMQ",3199,"LGA","CLT",86,544,18,48,71.075,10.069325,0.19,9.875
2013,9,13,1849,-1,2155,"VX","Virgin America",-25,"N639VA",29,"JFK","SFO",335,2586,18,49,71.075,10.069325,0.19,9.875
2013,9,13,1952,2,2131,"EV","ExpressJet Airlines Inc.",-10,"N371CA",5038,"LGA","BHM",117,866,19,52,71.075,10.069325,0.19,9.875
2013,9,13,2024,-5,2308,"UA","United Air Lines Inc.",-23,"N37434",1615,"EWR","AUS",196,1504,20,24,71.075,10.069325,0.19,9.875
2013,9,13,2031,-14,2133,"B6","JetBlue Airways",-20,"N368JB",2680,"EWR","BOS",33,200,20,31,71.075,10.069325,0.19,9.875
2013,9,13,2248,3,2359,"B6","JetBlue Airways",6,"N284JB",234,"JFK","BTV",49,266,22,48,71.075,10.069325,0.19,9.875
2013,9,14,648,-7,1032,"DL","Delta Air Lines Inc.",-13,"N6710E",315,"JFK","SJU",199,1598,6,48,60.98,11.795495,0,10
2013,9,14,701,2,955,"UA","United Air Lines Inc.",-8,"N38446",1701,"EWR","FLL",158,1065,7,1,60.98,11.795495,0,10
2013,9,14,740,-6,853,"EV","ExpressJet Airlines Inc.",-12,"N13914",4420,"EWR","ORF",53,284,7,40,60.98,11.795495,0,10
2013,9,14,750,-5,922,"MQ","Envoy Air",12,"N827MQ",3370,"JFK","DCA",50,213,7,50,60.98,11.795495,0,10
2013,9,14,852,-8,1207,"DL","Delta Air Lines Inc.",-5,"N722TW",1765,"JFK","SFO",335,2586,8,52,60.98,11.795495,0,10
2013,9,14,932,-8,1051,"AA","American Airlines Inc.",-29,"N424AA",317,"LGA","ORD",106,733,9,32,60.98,11.795495,0,10
2013,9,14,1027,-3,1348,"VX","Virgin America",-2,"N639VA",23,"JFK","SFO",365,2586,10,27,60.98,11.795495,0,10
2013,9,14,1158,-1,1429,"B6","JetBlue Airways",-24,"N591JB",323,"JFK","LAX",309,2475,11,58,60.98,11.795495,0,10
2013,9,14,1203,3,1346,"US","US Airways Inc.",-8,"N125UW",1830,"JFK","CLT",81,541,12,3,60.98,11.795495,0,10
2013,9,14,1208,9,1312,"B6","JetBlue Airways",13,"N193JB",1191,"JFK","ACK",40,199,12,8,60.98,11.795495,0,10
2013,9,14,1210,-5,1451,"DL","Delta Air Lines Inc.",-14,"N310NW",1685,"LGA","MCO",128,950,12,10,60.98,11.795495,0,10
2013,9,14,1236,126,1508,"B6","JetBlue Airways",114,"N562JB",483,"JFK","MCO",129,944,12,36,60.98,11.795495,0,10
2013,9,14,1416,-4,1530,"AA","American Airlines Inc.",-25,"N4UCAA",337,"LGA","ORD",108,733,14,16,60.98,11.795495,0,10
2013,9,14,1604,-11,1803,"EV","ExpressJet Airlines Inc.",-32,"N718EV",5199,"LGA","CHS",84,641,16,4,60.98,11.795495,0,10
2013,9,14,1625,-10,1809,"US","US Airways Inc.",-18,"N651AW",581,"EWR","CLT",78,529,16,25,60.98,11.795495,0,10
2013,9,14,1700,0,1949,"DL","Delta Air Lines Inc.",-12,"N3735D",1394,"JFK","PDX",309,2454,17,0,60.98,11.795495,0,10
2013,9,14,1704,-11,1815,"AA","American Airlines Inc.",-50,"N200AA",345,"LGA","ORD",112,733,17,4,60.98,11.795495,0,10
2013,9,14,1720,-10,1856,"B6","JetBlue Airways",-20,"N187JB",1185,"JFK","RDU",66,427,17,20,60.98,11.795495,0,10
2013,9,14,1729,-1,1824,"B6","JetBlue Airways",-23,"N274JB",1516,"JFK","SYR",40,209,17,29,60.98,11.795495,0,10
2013,9,14,1730,-4,1947,"EV","ExpressJet Airlines Inc.",-18,"N36915",4148,"EWR","ATL",114,746,17,30,60.98,11.795495,0,10
2013,9,14,1749,-10,2007,"B6","JetBlue Airways",-45,"N746JB",299,"LGA","MCO",118,950,17,49,60.98,11.795495,0,10
2013,9,14,1849,24,1946,"WN","Southwest Airlines Co.",-14,"N925WN",3331,"EWR","MDW",100,711,18,49,60.98,11.795495,0,10
2013,9,14,1857,-8,2023,"9E","Endeavor Air Inc.",-35,"N919XJ",3433,"JFK","PIT",61,340,18,57,60.98,11.795495,0,10
2013,9,15,551,-9,650,"EV","ExpressJet Airlines Inc.",-26,"N827AS",5747,"LGA","IAD",41,229,5,51,60.635,5.99364583333333,0,10
2013,9,15,720,-9,1005,"B6","JetBlue Airways",-16,"N510JB",461,"LGA","PBI",137,1035,7,20,60.635,5.99364583333333,0,10
2013,9,15,748,-2,1031,"MQ","Envoy Air",-9,"N501MQ",3052,"JFK","TPA",133,1005,7,48,60.635,5.99364583333333,0,10
2013,9,15,755,-5,1043,"DL","Delta Air Lines Inc.",-27,"N941DL",2190,"JFK","MIA",145,1089,7,55,60.635,5.99364583333333,0,10
2013,9,15,758,-7,928,"9E","Endeavor Air Inc.",-16,"N605LR",3302,"JFK","PIT",59,340,7,58,60.635,5.99364583333333,0,10
2013,9,15,808,-2,1038,"DL","Delta Air Lines Inc.",-16,"N3768",857,"JFK","SAN",310,2446,8,8,60.635,5.99364583333333,0,10
2013,9,15,809,-6,1026,"DL","Delta Air Lines Inc.",-16,"N67171",1429,"JFK","LAS",289,2248,8,9,60.635,5.99364583333333,0,10
2013,9,15,914,-1,1149,"UA","United Air Lines Inc.",-32,"N38467",1581,"EWR","SEA",312,2402,9,14,60.635,5.99364583333333,0,10
2013,9,15,939,-8,1115,"EV","ExpressJet Airlines Inc.",-43,"N27200",3264,"EWR","CLT",74,529,9,39,60.635,5.99364583333333,0,10
2013,9,15,1024,-6,1240,"UA","United Air Lines Inc.",-51,"N472UA",255,"LGA","IAH",176,1416,10,24,60.635,5.99364583333333,0,10
2013,9,15,1107,-8,1345,"DL","Delta Air Lines Inc.",-35,"N352NB",1875,"LGA","TPA",133,1010,11,7,60.635,5.99364583333333,0,10
2013,9,15,1236,-4,1455,"UA","United Air Lines Inc.",-46,"N824UA",205,"LGA","IAH",183,1416,12,36,60.635,5.99364583333333,0,10
2013,9,15,1252,5,1539,"B6","JetBlue Airways",4,"N597JB",553,"JFK","PBI",137,1028,12,52,60.635,5.99364583333333,0,10
2013,9,15,1303,-7,1529,"UA","United Air Lines Inc.",-35,"N26123",1693,"EWR","MCO",124,937,13,3,60.635,5.99364583333333,0,10
2013,9,15,1332,3,1804,"UA","United Air Lines Inc.",-10,"N67058",15,"EWR","HNL",609,4963,13,32,60.635,5.99364583333333,0,10
2013,9,15,1424,-6,1540,"UA","United Air Lines Inc.",-24,"N78501",1202,"EWR","CLE",60,404,14,24,60.635,5.99364583333333,0,10
2013,9,15,1433,-7,1624,"DL","Delta Air Lines Inc.",-18,"N943DL",1819,"LGA","MSP",146,1020,14,33,60.635,5.99364583333333,0,10
2013,9,15,1434,-1,1537,"EV","ExpressJet Airlines Inc.",-10,"N11536",4372,"EWR","DCA",44,199,14,34,60.635,5.99364583333333,0,10
2013,9,15,1435,12,1656,"UA","United Air Lines Inc.",-13,"N26210",1695,"EWR","IAH",178,1400,14,35,60.635,5.99364583333333,0,10
2013,9,15,1450,-5,1731,"AA","American Airlines Inc.",-19,"N5FLAA",2285,"JFK","MCO",126,944,14,50,60.635,5.99364583333333,0,10
2013,9,15,1535,0,1744,"WN","Southwest Airlines Co.",-6,"N463WN",1873,"EWR","DEN",224,1605,15,35,60.635,5.99364583333333,0,10
2013,9,15,1644,-2,1818,"EV","ExpressJet Airlines Inc.",-3,"N16541",4424,"EWR","RDU",67,416,16,44,60.635,5.99364583333333,0,10
2013,9,15,1749,-6,2043,"UA","United Air Lines Inc.",-14,"N483UA",208,"EWR","SAN",321,2425,17,49,60.635,5.99364583333333,0,10
2013,9,15,1830,0,2126,"DL","Delta Air Lines Inc.",-16,"N704X",1543,"JFK","SEA",327,2422,18,30,60.635,5.99364583333333,0,10
2013,9,15,1856,1,2153,"VX","Virgin America",-7,"N622VA",169,"EWR","LAX",321,2454,18,56,60.635,5.99364583333333,0,10
2013,9,15,1931,-4,2228,"AA","American Airlines Inc.",-22,"N3EFAA",2437,"LGA","MIA",153,1096,19,31,60.635,5.99364583333333,0,10
2013,9,15,1936,1,2129,"9E","Endeavor Air Inc.",-30,"N930XJ",3470,"JFK","CVG",86,589,19,36,60.635,5.99364583333333,0,10
2013,9,15,2026,26,2218,"EV","ExpressJet Airlines Inc.",16,"N17159",4543,"EWR","DSM",142,1017,20,26,60.635,5.99364583333333,0,10
2013,9,15,NA,NA,NA,"9E","Endeavor Air Inc.",NA,"",3523,"JFK","ORD",NA,740,NA,NA,60.635,5.99364583333333,0,10
2013,9,15,NA,NA,NA,"9E","Endeavor Air Inc.",NA,"",3492,"JFK","DCA",NA,213,NA,NA,60.635,5.99364583333333,0,10
2013,9,15,NA,NA,NA,"MQ","Envoy Air",NA,"N816MQ",3386,"JFK","DCA",NA,213,NA,NA,60.635,5.99364583333333,0,10
2013,9,16,604,-6,758,"DL","Delta Air Lines Inc.",-11,"N976DL",1919,"LGA","MSP",145,1020,6,4,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,609,-1,851,"AA","American Airlines Inc.",-4,"N3BPAA",1103,"LGA","DFW",193,1389,6,9,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,753,-7,1029,"DL","Delta Air Lines Inc.",-21,"N3744F",1959,"JFK","MCO",126,944,7,53,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,755,-4,955,"9E","Endeavor Air Inc.",-24,"N922XJ",3507,"JFK","MSY",164,1182,7,55,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,851,-9,958,"US","US Airways Inc.",-21,"N955UW",2140,"LGA","BOS",40,184,8,51,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,855,-5,1145,"B6","JetBlue Airways",-13,"N657JB",795,"JFK","AUS",204,1521,8,55,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,907,-5,1225,"DL","Delta Air Lines Inc.",-8,"N320NB",874,"LGA","MIA",162,1096,9,7,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,953,-2,1112,"B6","JetBlue Airways",2,"N317JB",586,"JFK","ROC",57,264,9,53,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,959,-1,1116,"UA","United Air Lines Inc.",-12,"N454UA",775,"EWR","ORD",117,719,9,59,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1047,7,1307,"UA","United Air Lines Inc.",-1,"N76504",1409,"EWR","LAS",296,2227,10,47,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1105,-10,1237,"MQ","Envoy Air",-18,"N544MQ",3466,"LGA","RDU",65,431,11,5,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1114,9,1225,"MQ","Envoy Air",10,"N539MQ",3230,"JFK","DCA",55,213,11,14,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1152,-7,1349,"MQ","Envoy Air",5,"N531MQ",3572,"LGA","CLE",70,419,11,52,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1227,7,1401,"MQ","Envoy Air",6,"N816MQ",3361,"JFK","RDU",71,427,12,27,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1251,-9,1535,"AA","American Airlines Inc.",-15,"N3BBAA",1145,"LGA","DFW",193,1389,12,51,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1334,-6,1508,"B6","JetBlue Airways",9,"N281JB",2402,"JFK","BUF",61,301,13,34,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1445,-5,1651,"US","US Airways Inc.",-1,"N153UW",1995,"LGA","CLT",88,544,14,45,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1703,-7,1916,"EV","ExpressJet Airlines Inc.",15,"N13979",4411,"EWR","MEM",145,946,17,3,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1730,-5,2008,"UA","United Air Lines Inc.",-2,"N27421",1580,"EWR","LAS",285,2227,17,30,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1740,15,2100,"UA","United Air Lines Inc.",23,"N579UA",617,"EWR","SFO",330,2565,17,40,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1809,-1,1948,"WN","Southwest Airlines Co.",3,"N785SW",1368,"LGA","BNA",111,764,18,9,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,1854,-1,2201,"VX","Virgin America",1,"N631VA",169,"EWR","LAX",322,2454,18,54,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,2048,-12,2221,"MQ","Envoy Air",-14,"N544MQ",3317,"LGA","RDU",66,431,20,48,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,2054,-1,2334,"B6","JetBlue Airways",-25,"N606JB",1205,"JFK","PDX",313,2454,20,54,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,2133,-7,2235,"MQ","Envoy Air",-15,"N508MQ",3660,"LGA","BNA",107,764,21,33,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,2145,-14,2233,"EV","ExpressJet Airlines Inc.",-30,"N14952",4264,"EWR","ALB",29,143,21,45,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,16,2241,-5,2351,"B6","JetBlue Airways",-10,"N324JB",486,"JFK","ROC",49,264,22,41,65.03,7.24032416666667,0.03,9.91666666666667
2013,9,17,556,-4,822,"EV","ExpressJet Airlines Inc.",-7,"N15985",4137,"EWR","ATL",112,746,5,56,58.16,11.3639525,0,10
2013,9,17,650,-5,1027,"DL","Delta Air Lines Inc.",-25,"N6702",315,"JFK","SJU",191,1598,6,50,58.16,11.3639525,0,10
2013,9,17,658,-2,821,"WN","Southwest Airlines Co.",-14,"N288WN",329,"EWR","STL",122,872,6,58,58.16,11.3639525,0,10
